15736;Raising Victor Vargas;Pulp Fiction;Kinsey;Life Is Beautiful;We Don't Live Here Anymore;Mulholland Drive
15739;I Am David;The Life of David Gale;The Sum of All Fears;Vera Drake;How to Lose a Guy in 10 Days;The Recruit
15741;Burglar;Volunteers;Delirious;She Devil;Hocus Pocus;Medicine Man
15745;The King and I (Animated);Scooby-Doo and the Reluctant Werewolf;Rugrats Go Wild;The Parent Trap;The Lion King II: Simba's Pride;Monkey Trouble
15747;Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.;Barry Lyndon;The Vanishing;Bringing Out the Dead;Auto Focus;Amores Perros
15748;Bulworth;Saving Private Ryan;The Freshman;Lost in Translation;Pushing Tin;The Game
15750;FahrenHYPE 9/11;There's Something About Mary: Special Edition;My Big Fat Greek Wedding;Enemy of the State;U-571;Rocky
15753;Annie Get Your Gun;Woman of the Year;Show Boat;The Goodbye Girl;The Best Years of Our Lives;Love Is a Many-Splendored Thing
15755;Big;Schindler's List;Men in Black II;Groundhog Day;Happy Gilmore;Edward Scissorhands
15757;Temptress Moon;Live Flesh;The Wings of the Dove;Akira Kurosawa's Dreams;Red Beard;Cries and Whispers
15758;Amadeus;Beetlejuice;What's Eating Gilbert Grape;North by Northwest;The Terminator;Blazing Saddles
15759;Cabin Boy;Man on the Moon;Planes, Trains and Automobiles;Super Troopers;The Toy;Little Nicky
15764;Legally Blonde 2: Red, White & Blonde;Ever After: A Cinderella Story;Sister Act 2: Back in the Habit;National Treasure;S.W.A.T.;Dr. Dolittle
15765;Things Are Tough All Over;Joe Dirt;Weekend at Bernie's;Bill & Ted's Bogus Journey;Arachnophobia;10
15769;Raw;Braveheart;Gremlins;Juice;Star Wars: Episode V: The Empire Strikes Back;Boogie Nights
15772;Kikujiro;Wasabi;Dancer in the Dark;Malena;House of Flying Daggers;Taste of Cherry
15773;Aqua Teen Hunger Force: Vol. 3;Being John Malkovich;Pi: Faith in Chaos;Billy Madison;Tenacious D: Complete Masterworks;American History X
15774;Highwaymen;Shade;The Passion of the Christ;Darkness;The Bone Collector;Man of the House
15777;Friends: Season 8;Independence Day;The Whole Nine Yards;Billy Madison;Just Married;The First Wives Club
15784;Dead Like Me: Season 1;Spaceballs;The Terminator;The Ring;The Others;Mallrats
15786;Wild Strawberries;My Dinner with Andre;City Lights;Days of Heaven;Rebecca;Babette's Feast
15787;My Life Without Me;Wonder Boys;Iris;Crash;Chicago;Elephant
15788;Matchstick Men;Out of Time;Sideways;Ghost;Pearl Harbor;Million Dollar Baby
15791;Vampire's Kiss;The Return of the Living Dead;Earth Girls Are Easy;Sleepy Hollow;The Witches of Eastwick;The Big Picture
15794;Walking Tall: The Final Chapter;The Poseidon Adventure;Midway;Wyatt Earp: Special Edition;Monte Walsh;Kelly's Heroes
15797;Psycho III;American Psycho 2;The Bride;House on Haunted Hill;Valentine;Day of the Dead
15798;Love! Valour! Compassion!;From the Edge of the City;Paragraph 175;The Opposite of Sex;Bear Cub;Bulgarian Lovers
15800;Iron Monkey;The Evil Dead;Dogma;Pirates of the Caribbean: The Curse of the Black Pearl;Mad Max;Mr. Nice Guy
15802;Laura;The Prime of Miss Jean Brodie;Rope;Yankee Doodle Dandy;Chinatown;Murder on the Orient Express
15803;Summer of Sam;Misery;He Got Game;One Flew Over the Cuckoo's Nest;One Hour Photo;The Game
15805;Diamond Men;Frida;The Hard Word;Confessions of a Dangerous Mind;My Son the Fanatic;The Grifters
15807;Arsenic and Old Lace;One Flew Over the Cuckoo's Nest;Who's Afraid of Virginia Woolf?;Being There;Witness for the Prosecution;The Caine Mutiny
15808;Citizen Ruth;Laurel Canyon;Reversal of Fortune;Bottle Rocket;The Limey;The Hudsucker Proxy
15813;Forces of Nature;First Knight;As Good as It Gets;What a Girl Wants;Top Gun;Blast from the Past
15814;Suspicion;Sullivan's Travels;12 Angry Men;Yankee Doodle Dandy;Breakfast at Tiffany's;Citizen Kane
15815;Changing Lanes;The Last Samurai;Good Will Hunting;Broken Arrow;Enough;The Ring
15816;Ronin;Speed;American Beauty;There's Something About Mary: Special Edition;Lord of the Rings: The Two Towers;The Siege
15817;The Corner;Lockdown;In Living Color: Season 1;Higher Learning;Homicide: Life on the Street: Season 4;Boomerang
15818;The Mask of Zorro;U-571;Star Wars: Episode V: The Empire Strikes Back;You've Got Mail;A Bug's Life;Frequency
15820;Love Don't Cost a Thing;Man on Fire;Cellular;Along Came Polly;Boomerang;Mo' Money
15821;Highlander: Counterfeit;Stargate SG-1: Season 8;The X-Files: Season 2;The Beastmaster;Smallville: Season 2;Merlin: Special Edition
15825;Dreamscape: Special Edition;Firestarter;The Lost Boys: Special Edition;Beneath the Planet of the Apes;The Dark Crystal;V: The Original Miniseries
15827;Only the Strong;Torque;The Rundown;Daylight;Striking Distance;In Hell
15829;Bubble Boy;The Mexican;Shanghai Knights;So I Married an Axe Murderer;Shanghai Noon;Uncle Buck
15830;The Gods Must Be Crazy 2;Earth Girls Are Easy;Police Academy: Special Edition;Guarding Tess;Victor / Victoria;Planet of the Apes
15836;MASH: Season 8;Law & Order: Special Victims Unit: The Fifth Year;Indiana Jones and the Last Crusade;MacGyver: Season 1;Star Trek II: The Wrath of Khan;The Andy Griffith Show: Vol 2: The Big House / A Wife for Andy
15840;The Princess Blade;Outlaw Star: Vol. 3;Neon Genesis Evangelion: The End of Evangelion;Bubblegum Crisis Tokyo 2040;The Eye;Samurai Trilogy 3: Duel at Ganryu Island
15841;Watership Down;The Lord of the Rings: The Fellowship of the Ring: Extended Edition;Invasion of the Body Snatchers;Soylent Green;Star Wars: Episode VI: Return of the Jedi;Grave of the Fireflies
15843;Blue Crush;Practical Magic;Murder By Numbers;Hitch;Drive Me Crazy;While You Were Sleeping
15844;Remember the Titans;The Bone Collector;Rush Hour 2;Troy;Runaway Jury;Lord of the Rings: The Return of the King
15846;A Raisin in the Sun;Lawrence of Arabia;Psycho;The Bridge on the River Kwai;The French Connection;The Remains of the Day
15848;NASCAR: The IMAX Experience;Catch Me If You Can;Men in Black;The League of Extraordinary Gentlemen;2 Fast 2 Furious;Guess Who
15850;Leprechaun 3;Fright Night;The Prophecy 2;Tremors 2: Aftershocks;Vampires: Los Muertos;Disturbing Behavior
15853;Resident Evil;The Faculty;12 Monkeys;Bram Stoker's Dracula;Ocean's Eleven;Rush Hour
15855;Cadet Kelly;Stitch! The Movie;Maid in Manhattan;Flipper;13 Going on 30;An Extremely Goofy Movie
15856;All the King's Men;The Hustler;The Petrified Forest;The French Connection;A Touch of Class;The Wild One
15858;A Man for All Seasons;Hud;A Place in the Sun;The Quiet Man;Coming Home;Oliver!
15861;CSI: Season 2;Liar Liar;Friends: Season 7;Braveheart;Lethal Weapon 2;Lethal Weapon 3
15862;A Star Is Born;The Thin Man;Key Largo;The Maltese Falcon;Network;Adam's Rib
15867;Dracula II: Ascension;Boogeyman;The Blob;Rose Red;Darkness;Alien vs. Predator
15868;The Awful Truth;City Lights;After the Thin Man;The Petrified Forest;Lost Horizon;From Here to Eternity
15871;Herbie: Fully Loaded;Constantine;Snow Dogs;Diary of a Mad Black Woman;Radio;Ice Age
15872;Sanford and Son: Season 2;The Brothers;Hogan's Heroes: Season 1;The Dick Van Dyke Show: Season 2;The Best Man;The Three Stooges: The Outlaws Is Coming
15874;Joyride;Enough;Mimic;They;Candyman 3: Day of the Dead;Fallen
15875;Up Close & Personal;Waiting to Exhale;What Women Want;Coyote Ugly;Field of Dreams;Riding in Cars with Boys
15876;Cheech & Chong's Next Movie;Old School;National Lampoon's Loaded Weapon;Children of the Corn;Dude, Where's My Car?;Austin Powers in Goldmember
15885;Alien Nation;The Lost Boys: Special Edition;Deep Impact;The Howling;Spawn: The Movie;Remo Williams: The Adventure Begins
15886;Space Station: IMAX;The Hitchhiker's Guide to the Galaxy;Beyond the Sea;Crash;Saving Private Ryan;S.W.A.T.
15887;Van Helsing;Men of Honor;Ice Age;Catch Me If You Can;Alien vs. Predator;The Matrix: Revolutions
15888;Comic Book Villains;Pulp Fiction;The Thing;Frailty;Scary Movie;The Adventures of Baron Munchausen
15890;The Brave Little Toaster;Pocahontas;The Hobbit;The Witches;The Lion King 1 1/2;The Mighty Ducks
15891;Inspector Morse 5: Last Seen Wearing;Are You Being Served?;A Passage to India;Sharpe 1: Sharpe's Rifles;Sharpe 2: Sharpe's Eagle;The Vicar of Dibley: Series 3
15892;Everwood: Season 1;First Daughter;CSI: Miami: Season 2;The Pretender: Season 1;Home Improvement: Season 2;Win a Date with Tad Hamilton!
15893;Heavy Metal;Cheech & Chong's Up in Smoke;Monty Python and the Holy Grail;Monty Python's Life of Brian;Jacob's Ladder;Beetlejuice
15894;The Siege;Instinct;Hart's War;Tango & Cash;Die Another Day;XXX: Special Edition
15898;I Am Trying to Break Your Heart: A Film About Wilco;Metallica: Some Kind of Monster;Fahrenheit 9/11;American Beauty;Traffic;The Hudsucker Proxy
15900;Everybody Loves Raymond: The Series Finale;Spin City: Michael J. Fox: His All-Time Favorites: Vol. 1;The Andy Griffith Show: Vol 1: High Noon at Mayberry / The Loaded Goat;Law & Order: Season 2;MacGyver: Season 2;Little House on the Prairie: Season 8
15901;Blind Date;Renaissance Man;Maverick;Brewster's Millions;Guarding Tess;Risky Business
15902;Blue Collar Comedy Tour: The Movie;The Last Samurai;Jurassic Park;The Recruit;There's Something About Mary: Special Edition;Lethal Weapon 2
15908;Robin and the 7 Hoods;The Hunter;Fort Apache, the Bronx;Bus Stop;Arsenic and Old Lace;A Star Is Born
15909;Snow White;Snow Day;Clockstoppers;The Sword in the Stone;Prince Charming;Buddy
15911;War and Remembrance: Vol. 1;The Bridge on the River Kwai;Around the World in 80 Days: Special Edition;Shane;Eye of the Needle;The Green Berets
15913;Chasing Papi;In the Cut;Paycheck;Welcome to Mooseport;Juwanna Mann;Angel Eyes
15917;Ren & Stimpy: Seasons 1 and 2;Mystery Science Theater 3000: Prince of Space;Dawn of the Dead;Edward Scissorhands;Mystery Science Theater 3000: Mr. B's Lost Shorts;Home Movies: Season 2
15919;Hellboy;Black Hawk Down;Ghostbusters;Face/Off;The Silence of the Lambs;Rush Hour
15921;How to Succeed in Business Without Really Trying;The Producers;His Girl Friday;The Lost Weekend;Pillow Talk;The Benny Goodman Story
15922;The Graduate;Sling Blade;Full Metal Jacket;Sleepless in Seattle;Men in Black;12 Monkeys
15929;Shining Through;Nick of Time;Cocoon;Primal Fear;Romancing the Stone;Legends of the Fall
15930;What Have I Done to Deserve This?;Grande Ecole;Frida;Billy's Hollywood Screen Kiss;The Dreamers;The Hanging Garden
15931;Desperate Hours;The Dead Zone;Thunderheart;Guilty by Suspicion;Thunderbolt and Lightfoot;The Accused
15932;A Chinese Ghost Story;The Princess Blade;Castle in the Sky;M;Dark City;Blade Runner
15934;Ballykissangel: Series 1;Black Adder II;MI-5: Vol. 2;Cracker: Series 2;Black Adder Back & Forth;Cracker: Series 3
15939;A Murder of Crows;Reindeer Games;Payback;The Hunted;No Way Out;Behind Enemy Lines
15940;Box of Moonlight;Hurlyburly;Nurse Betty;The Apostle;A Simple Plan;Henry Fool
15945;Space Jam;Addams Family Values;Scooby-Doo 2: Monsters Unleashed;Balto;Short Circuit;Adventures in Babysitting
15947;Homicide: Life on the Street: Season 3;Glengarry Glen Ross;Apocalypse Now;The Conversation;Cheers: Season 3;Twin Peaks: Season 1
15949;Uncommon Valor;The Road Warrior;The Last Castle;Space Cowboys;No Way Out;Crimson Tide
15952;The Replacements;Austin Powers: The Spy Who Shagged Me;Ghostbusters;Frequency;Major League;Phenomenon
15953;Bill & Ted's Excellent Adventure;The Sixth Sense;Shrek (Full-screen);Field of Dreams;The Waterboy;Black Sheep
15955;Pollock;Vertigo;Fahrenheit 9/11;House of Sand and Fog;Before Night Falls;The Player
15956;The Last Boy Scout;Happy Gilmore;The Hunt for Red October;Young Guns II;The Sum of All Fears;Crocodile Dundee
15957;The Count of Monte Cristo;Die Hard;Back to the Future;The Matrix: Reloaded;Star Wars: Episode V: The Empire Strikes Back;Dragonheart
15958;Darkman II: The Return of Durant;Ernest Goes to Jail;Conan the Destroyer;No Escape;Dracula 2000;Alien 3: Collector's Edition
15962;Maximum Risk;The Corruptor;Blown Away;The Peacemaker;Mortal Kombat: Annihilation;The Scorpion King
15963;Seconds;Invasion of the Body Snatchers;Bad Day at Black Rock;Key Largo;The Thing From Another World;Metropolis
15965;The Honeymooners: Classic 39 Episodes;Magnum P.I.: Season 2;Frasier: Season 2;Lost in Space: Season 1;The Twilight Zone: Vol. 32;Good Times: Season 4
15966;One Night at McCool's;Proof of Life;Intolerable Cruelty;From Dusk Till Dawn;Zoolander;A.I. Artificial Intelligence
15967;The A-Team: Season 1;Brewster's Millions;Police Academy 5: Assignment - Miami Beach;Superman II;MASH: Season 7;The Cannonball Run II
15968;Bait;Out of Time;Bulletproof Monk;Charlie's Angels;Boiling Point;Mission: Impossible II
15969;Out Cold;Say It Isn't So;Black Knight;Austin Powers: International Man of Mystery;Bruce Almighty;A Knight's Tale
15974;Yankee Doodle Dandy;Sabrina;Roman Holiday;Friendly Persuasion;Oklahoma!;The Bridge on the River Kwai
15975;Brian's Song;The Bridge on the River Kwai;Urban Cowboy;Absence of Malice;Mister Roberts;The Elephant Man
15976;Girlhood;Far from Heaven;Sling Blade;The Nazi Officer's Wife;Whale Rider;Party Monster
15978;Helter Skelter;The Great Santini;Brian's Song;Wait Until Dark;The Exorcist;The Miracle Worker
15979;The 7th Voyage of Sinbad;The Dead Zone;The Rocketeer;Star Trek IV: The Voyage Home;It's a Mad, Mad, Mad, Mad World;The Abyss
15985;Same Time, Next Year;While You Were Sleeping;84 Charing Cross Road;The Philadelphia Story;Prizzi's Honor;Breaking Away
15987;Sherlock Holmes: The Sign of Four;Doctor Who: The Armageddon Factor;As Time Goes By: Series 1 and 2;The Man Who Knew Too Much;Columbo: Season 1;Doctor Who: The Androids of Tara
15988;Invasion U.S.A.;Belly of the Beast;Bat 21;Judge Dredd;Red Sonja;Rambo: First Blood: Ultimate Edition
15991;Wilde;Queer as Folk: Season 1;Farewell My Concubine;Sunset Boulevard;Basquiat;Mansfield Park
15997;On the Waterfront;Marathon Man;His Girl Friday;Strangers on a Train: Special Edition;Singin' in the Rain;The Elephant Man
15999;Cirque du Soleil: Alegria;Blade Runner;Contact;The Mummy Returns;The Music Man;To Wong Foo, Thanks for Everything! Julie Newmar
16002;Sex and Lucia;The Godfather;Italian for Beginners;Good Will Hunting;White;Trainspotting: Collector's Edition
16006;Seinfeld: Seasons 1 & 2;Mallrats;Best in Show;Lord of the Rings: The Return of the King;The Wedding Singer;Garden State
16008;The Karate Kid;Wayne's World;Romancing the Stone;Spaceballs;Face/Off;Tombstone
16011;Broadway Damage;Queer as Folk: Season 1;Camp;A Home at the End of the World;Tales of the City;Bear Cub
16016;Tango & Cash;Tombstone;Gremlins;Terminator 3: Rise of the Machines;Rambo: First Blood: Ultimate Edition;Ghostbusters
16022;Battlestar Galactica: The Miniseries;Blade 2;Buffy the Vampire Slayer: Season 1;12 Monkeys;Buffy the Vampire Slayer: Season 6;Buffy the Vampire Slayer: Season 2
16025;The Cannonball Run II;The Jewel of the Nile;Lethal Weapon 3;Son in Law;Naked Gun 33 1/3: The Final Insult;Above the Law
16030;Wet Hot American Summer;The Office: Series 2;Trainspotting;The Princess Bride;Wonder Boys;The Good Girl
16033;Introducing Dorothy Dandridge;Mask: Director's Cut;Diary of a Mad Black Woman;The Witches of Eastwick;Enough;Driving Miss Daisy
16037;Someone Like You;A League of Their Own;Top Gun;Addicted to Love;Bringing Down the House;Speed
16041;Safe;Contempt;The Last Seduction;Bob Roberts;My Own Private Idaho;Dead Man
16044;The Man from Laramie;Where Eagles Dare;Friendly Persuasion;Bad Day at Black Rock;The High and the Mighty;The Adventures of Robin Hood
16046;The Beverly Hillbillies;Tom and Huck;Scooby-Doo;Anaconda;The Lion King II: Simba's Pride;Spy Hard
16047;Because of Winn-Dixie;Pay It Forward;Paycheck;Scooby-Doo 2: Monsters Unleashed;Stepmom;The Bourne Supremacy
16050;Deathtrap;Ruthless People;To Catch a Thief;Bonnie and Clyde;Close Encounters of the Third Kind;Frenzy
16052;Fantasia;The Shining;The King and I;The NeverEnding Story;Grosse Pointe Blank;The Sting
16062;The Hobbit;Popeye;The Fly / The Fly 2;X2: X-Men United;Star Wars: Episode I: The Phantom Menace;Short Circuit
16063;Say Anything;The Incredibles;Sideways;Benny and Joon;The American President;Braveheart
16068;Drugstore Cowboy;Snatch;Vertigo;Crimes and Misdemeanors;Eternal Sunshine of the Spotless Mind;The Man Who Wasn't There
16075;Dave;Saving Private Ryan;Splash: 20th Anniversary Edition;Stand by Me;Maverick;The Thomas Crown Affair
16082;13 Going on 30;Miss Congeniality 2: Armed and Fabulous;Big Fish;A League of Their Own;Lord of the Rings: The Return of the King;What a Girl Wants
16083;The Best of Friends: Vol. 2;Pretty in Pink;A Walk to Remember;Mean Girls;The Object of My Affection;The Notebook
16090;Alone in the Dark;Terminator 3: Rise of the Machines;The Fast and the Furious;Daredevil;Garfield: The Movie;Collateral Damage
16094;Family Business;Next of Kin;Her Alibi;The Avengers;Wildcats;Cliffhanger
16095;Mystery Science Theater 3000: The Touch of Satan;Clue;The Twilight Zone: Vol. 26;Top Secret!;Black Adder II;The X-Files: Season 1
16096;Island of the Sharks: IMAX;Van Helsing;Pretty Woman;Minority Report;Big Fish;The Count of Monte Cristo
16100;Da Ali G Show: Season 2;The Shining;Dr. Strangelove;Pi: Faith in Chaos;Kids;Clerks: First Cut (Not Theatrical Version)
16103;Poirot: Death in the Clouds;As Time Goes By: Series 7;Key Largo;The Maltese Falcon;The Vicar of Dibley: Series 2 and Specials;Topper / Topper Returns: Double Feature
16107;MASH: Season 3;CSI: Season 4;Heaven Can Wait;Driving Miss Daisy;Mary Poppins;Space Cowboys
16113;Miss Congeniality 2: Armed and Fabulous;The Green Mile;Never Been Kissed;Tomb Raider;The Manchurian Candidate;Forrest Gump
16118;The Ninth Gate;Gothika;Misery;The Village;The Exorcist: Restored Version;Batman Returns
16128;Clear and Present Danger;Along Came a Spider;The Matrix: Reloaded;Star Wars: Episode VI: Return of the Jedi;You've Got Mail;The Mummy Returns
16133;Profiler: Season 2;Dr. Quinn Medicine Woman: Season 3;Dr. Quinn, Medicine Woman: Season 2;Miami Vice: Season 1;V: The Original Miniseries;Mad About You: Season 1
